transaction_id,vendor_id,vendor_name,department,invoice_number,amount,posting_datetime,approved_by,is_planted_anomaly,anomaly_type
T104944,V1134,"Williams, Crane and Walker",Procurement,INV-31416,60260.93,2025-04-18 12:00:00,Stacy B.,False,
T103175,V1069,"Riggs, Roman and Rice",Facilities,INV-17322,56942.04,2025-04-18 12:52:00,Adam D.,False,
T101327,V1009,"Martinez, Nielsen and Miller",HR,INV-37941,12026.93,2025-04-18 13:42:00,Brandon N.,False,
T101788,V1074,Davis Group,Facilities,INV-90223,8031.87,2025-04-18 13:44:00,Jeremy M.,False,
T105125,V1020,"Ellis, Baker and Wright",Procurement,INV-11803,3717.72,2025-04-18 13:45:00,Karen H.,False,
T102925,V1088,Johnson and Sons,HR,INV-39500,105576.94,2025-04-18 13:54:00,Amanda L.,False,
T101538,V1052,Martin Group,Marketing,INV-23501,70821.45,2025-04-18 14:10:00,Emily E.,False,
T102025,V1135,"Williams, Johnson and Wright",IT,INV-53816,1191.38,2025-04-18 15:27:00,Aaron J.,False,
T105334,V1120,Mccarthy Inc,Legal,INV-44574,31413.46,2025-04-18 16:33:00,Crystal B.,False,
T101835,V1052,Martin Group,Facilities,INV-35237,69399.07,2025-04-18 17:20:00,Michael H.,False,
T103799,V1055,Horton-Cross,Operations,INV-74058,163341.15,2025-04-18 17:48:00,Jillian C.,False,
T104302,V1067,Ibarra-Suarez,Legal,INV-81732,32968.61,2025-04-18 18:35:00,Ann E.,False,
T100102,V1009,"Martinez, Nielsen and Miller",IT,INV-36685,15791.71,2025-04-18 18:45:00,Richard H.,False,
T103896,V1011,Stanley LLC,Marketing,INV-55471,73997.27,2025-04-18 19:44:00,Robert P.,False,
T101822,V1007,Davis Inc,IT,INV-32939,27050.01,2025-04-21 09:33:00,Leslie V.,False,
T101264,V1050,Ramos PLC,Legal,INV-34979,209338.33,2025-04-21 10:29:00,Jeremy B.,False,
T101633,V1075,Smith and Sons,Procurement,INV-23267,36873.97,2025-04-21 11:33:00,Jessica L.,False,
T100595,V1115,"Griffin, Moore and Hensley",IT,INV-16377,42897.46,2025-04-21 11:37:00,Kim J.,False,
T103830,V1062,Donovan-Harris,Facilities,INV-44463,30445.79,2025-04-21 12:17:00,Jacqueline K.,False,
T104752,V1011,Stanley LLC,Marketing,INV-22445,118220.29,2025-04-21 12:39:00,Robert G.,False,
T103620,V1134,"Williams, Crane and Walker",Procurement,INV-54688,94987.91,2025-04-21 12:48:00,Jason R.,False,
T103750,V1050,Ramos PLC,Legal,INV-63609,64384.45,2025-04-21 12:56:00,Monica M.,False,
T105314,V1069,"Riggs, Roman and Rice",Operations,INV-76303,51874.93,2025-04-21 13:38:00,Ashley M.,False,
T105363,V1134,"Williams, Crane and Walker",Operations,INV-39898,74790.24,2025-04-21 14:19:00,John T.,False,
T104126,V1104,Campbell Ltd,Operations,INV-67685,95403.21,2025-04-21 14:39:00,Andrew W.,False,
T104690,V1094,"Lee, Williams and Graham",Marketing,INV-98869,27026.85,2025-04-21 15:04:00,Shannon A.,False,
T103837,V1112,Grant Inc,Legal,INV-90599,35996.47,2025-04-21 15:05:00,Jason B.,False,
T100415,V1007,Davis Inc,Operations,INV-24918,29073.83,2025-04-21 15:48:00,Nicole A.,False,
T102036,V1121,Daniels-Perry,Operations,INV-69636,49500.84,2025-04-21 15:59:00,John S.,False,
T100385,V1052,Martin Group,Marketing,INV-39949,67817.12,2025-04-21 16:27:00,Matthew M.,False,
T103402,V1069,"Riggs, Roman and Rice",Legal,INV-60470,59322.79,2025-04-21 19:29:00,Curtis B.,False,
T101147,V1050,Ramos PLC,IT,INV-98761,53850.44,2025-04-22 08:29:00,Charles O.,False,
T100756,V1107,Riggs PLC,Marketing,INV-58916,26481.76,2025-04-22 09:32:00,Julie W.,False,
T101486,V1033,Koch-Decker,Operations,INV-45268,32154.96,2025-04-22 09:57:00,Andrew P.,False,
T104868,V1007,Davis Inc,IT,INV-63097,125787.23,2025-04-22 10:20:00,Timothy H.,False,
T101964,V1080,Fleming Ltd,HR,INV-23926,38788.71,2025-04-22 11:39:00,Levi G.,False,
T102182,V1055,Horton-Cross,Facilities,INV-46943,28505.04,2025-04-22 11:45:00,Christopher M.,False,
T105567,V1028,Chavez Ltd,Legal,INV-32658,6666.33,2025-04-22 11:51:00,Brandon G.,False,
T104015,V1127,Price Ltd,Operations,INV-46553,180336.28,2025-04-22 12:26:00,Jessica C.,False,
T100690,V1134,"Williams, Crane and Walker",Procurement,INV-15936,102058.05,2025-04-22 12:37:00,David P.,False,
T104175,V1033,Koch-Decker,IT,INV-13577,75098.88,2025-04-22 12:49:00,Sarah F.,False,
T102160,V1107,Riggs PLC,Operations,INV-38981,47034.38,2025-04-22 13:09:00,Janet J.,False,
T103637,V1139,Oconnell Inc,Procurement,INV-85965,122011.16,2025-04-22 13:26:00,Wesley B.,False,
T101950,V1112,Grant Inc,HR,INV-25963,118782.36,2025-04-22 13:38:00,Brett E.,False,
T104669,V1121,Daniels-Perry,Procurement,INV-50619,56430.17,2025-04-22 15:32:00,Mary W.,False,
T101657,V1116,Larsen LLC,Procurement,INV-52558,20437.38,2025-04-22 15:46:00,Tony R.,False,
T100355,V1050,Ramos PLC,Marketing,INV-40947,71196.45,2025-04-22 16:28:00,Betty B.,False,
T101316,V1139,Oconnell Inc,Operations,INV-79533,50529.87,2025-04-22 16:48:00,Brian J.,False,
T102055,V1007,Davis Inc,IT,INV-48769,55537.62,2025-04-22 18:08:00,Emily O.,False,
T103364,V1075,Smith and Sons,Operations,INV-46444,24781.52,2025-04-22 19:06:00,Brianna R.,False,
T102789,V1127,Price Ltd,HR,INV-46497,49689.06,2025-04-23 07:04:00,Michael R.,False,
T101480,V1104,Campbell Ltd,HR,INV-40137,62109.03,2025-04-23 07:43:00,William P.,False,
T104940,V1070,"Evans, Alvarado and Mcmillan",Procurement,INV-49703,12979.74,2025-04-23 09:02:00,Benjamin G.,False,
T101564,V1118,Nelson LLC,Procurement,INV-65343,26693.92,2025-04-23 09:16:00,Shane L.,False,
T102034,V1104,Campbell Ltd,Marketing,INV-86689,74847.71,2025-04-23 10:04:00,Steven M.,False,
T101345,V1052,Martin Group,HR,INV-61248,57293.32,2025-04-23 11:08:00,Justin C.,False,
T101311,V1001,Rhodes PLC,Operations,INV-18936,67455.81,2025-04-23 11:11:00,Lacey J.,False,
T102918,V1050,Ramos PLC,HR,INV-69740,62115.55,2025-04-23 11:31:00,Kerri E.,False,
T103115,V1012,Delacruz Group,IT,INV-33165,45338.6,2025-04-23 11:46:00,Todd S.,False,
T102780,V1121,Daniels-Perry,Procurement,INV-97046,24961.43,2025-04-23 11:56:00,Sandra K.,False,
T105145,V1050,Ramos PLC,Operations,INV-94133,41384.59,2025-04-23 12:35:00,Charlotte B.,False,
T101415,V1050,Ramos PLC,Marketing,INV-88753,125446.89,2025-04-23 12:53:00,Daniel H.,False,
T101998,V1069,"Riggs, Roman and Rice",Legal,INV-36560,47233.53,2025-04-23 13:04:00,Taylor F.,False,
T100176,V1070,"Evans, Alvarado and Mcmillan",Marketing,INV-73654,22710.47,2025-04-23 13:17:00,Kevin K.,False,
T100878,V1033,Koch-Decker,Procurement,INV-46025,18806.64,2025-04-23 13:18:00,Laura C.,False,
T103600,V1118,Nelson LLC,HR,INV-49677,55084.06,2025-04-23 13:28:00,Cynthia M.,False,
T102899,V1054,Baker-Bowers,IT,INV-97285,3212.35,2025-04-23 13:46:00,Lance W.,False,
T100034,V1074,Davis Group,Operations,INV-74686,14393.88,2025-04-23 14:08:00,Richard S.,False,
T100327,V1001,Rhodes PLC,Facilities,INV-91381,176039.21,2025-04-23 14:40:00,Stacey S.,False,
T101947,V1035,Dennis Inc,IT,INV-43016,19512.53,2025-04-23 15:46:00,Julie D.,False,
T101039,V1035,Dennis Inc,Legal,INV-60911,10473.55,2025-04-23 16:36:00,Laura A.,False,
T105602,V1007,Davis Inc,Legal,INV-61522,28404.04,2025-04-23 19:10:00,Christy J.,False,
T100345,V1112,Grant Inc,Procurement,INV-93283,75215.06,2025-04-24 10:41:00,Valerie M.,False,
T102167,V1112,Grant Inc,Legal,INV-28659,48184.75,2025-04-24 11:08:00,Scott W.,False,
T101014,V1009,"Martinez, Nielsen and Miller",Facilities,INV-62505,5864.19,2025-04-24 11:08:00,Matthew M.,False,
T105168,V1050,Ramos PLC,Facilities,INV-38635,73025.96,2025-04-24 11:47:00,Michael B.,False,
T102589,V1134,"Williams, Crane and Walker",Procurement,INV-46848,58856.48,2025-04-24 11:47:00,William S.,False,
T104244,V1043,"Young, Caldwell and Lewis",Procurement,INV-36041,53961.85,2025-04-24 11:49:00,Susan B.,False,
T102115,V1035,Dennis Inc,Legal,INV-46428,10255.56,2025-04-24 11:50:00,Philip T.,False,
T105853,V1043,"Young, Caldwell and Lewis",Legal,INV-76377,35737.9,2025-04-24 12:12:00,Scott S.,False,
T104411,V1025,James-Ferrell,IT,INV-19563,11955.93,2025-04-24 12:45:00,Stuart L.,False,
T105034,V1126,Freeman LLC,Marketing,INV-41323,20061.93,2025-04-24 12:52:00,Brian S.,False,
T105498,V1043,"Young, Caldwell and Lewis",Facilities,INV-81589,12815.3,2025-04-24 12:55:00,Kimberly P.,False,
T101314,V1121,Daniels-Perry,Facilities,INV-96944,56040.44,2025-04-24 12:56:00,Ashley T.,False,
T103067,V1053,Barrera-Martin,Marketing,INV-72809,50085.21,2025-04-24 13:21:00,Caroline D.,False,
T105562,V1062,Donovan-Harris,Marketing,INV-93535,41878.63,2025-04-24 13:27:00,Kelsey J.,False,
T100373,V1053,Barrera-Martin,Procurement,INV-96363,32879.49,2025-04-24 13:39:00,Edward M.,False,
T101140,V1001,Rhodes PLC,Facilities,INV-98826,127716.89,2025-04-24 13:41:00,Cody G.,False,
T105679,V1134,"Williams, Crane and Walker",HR,INV-47415,62910.96,2025-04-24 13:44:00,Elizabeth C.,False,
T104854,V1053,Barrera-Martin,Marketing,INV-89902,146763.76,2025-04-24 14:15:00,Whitney M.,False,
T100742,V1050,Ramos PLC,Facilities,INV-12125,72100.31,2025-04-24 14:47:00,Brian G.,False,
T101257,V1034,Allen PLC,IT,INV-56548,117174.34,2025-04-24 15:00:00,Patrick L.,False,
T100218,V1127,Price Ltd,HR,INV-41890,29422.79,2025-04-24 16:25:00,Benjamin F.,False,
T102991,V1055,Horton-Cross,Procurement,INV-26187,103013.04,2025-04-24 19:24:00,Joe H.,False,
T103787,V1034,Allen PLC,Procurement,INV-62081,169893.13,2025-04-25 07:36:00,Jeffrey J.,False,
T102333,V1062,Donovan-Harris,Facilities,INV-34975,31583.82,2025-04-25 08:45:00,Jennifer C.,False,
T102394,V1121,Daniels-Perry,HR,INV-30325,79488.31,2025-04-25 09:41:00,Audrey R.,False,
T101380,V1091,Wilson LLC,Legal,INV-87280,11583.89,2025-04-25 10:57:00,Matthew B.,False,
T102903,V1127,Price Ltd,Operations,INV-88732,19084.49,2025-04-25 10:59:00,Kristine R.,False,
T103105,V1035,Dennis Inc,Operations,INV-41223,42539.51,2025-04-25 11:02:00,Derek L.,False,
T100555,V1115,"Griffin, Moore and Hensley",Facilities,INV-28202,62436.81,2025-04-25 11:07:00,James M.,False,
T105358,V1025,James-Ferrell,Legal,INV-28519,14899.38,2025-04-25 11:18:00,Thomas M.,False,
T101058,V1118,Nelson LLC,Operations,INV-32983,45435.81,2025-04-25 11:42:00,Brenda H.,False,
T102657,V1050,Ramos PLC,Facilities,INV-71149,79724.19,2025-04-25 11:44:00,Jean C.,False,
T105513,V1113,Contreras-Travis,Facilities,INV-50189,41159.72,2025-04-25 12:00:00,Donald C.,False,
T101144,V1011,Stanley LLC,Operations,INV-50037,59349.75,2025-04-25 12:16:00,Richard P.,False,
T101168,V1139,Oconnell Inc,Legal,INV-50250,61150.74,2025-04-25 12:47:00,Ariel M.,False,
T103296,V1139,Oconnell Inc,Marketing,INV-82297,111593.98,2025-04-25 12:49:00,Kenneth G.,False,
T105386,V1043,"Young, Caldwell and Lewis",Procurement,INV-97518,82032.07,2025-04-25 13:00:00,John O.,False,
T102326,V1055,Horton-Cross,Procurement,INV-83207,30592.54,2025-04-25 13:01:00,John M.,False,
T100122,V1051,"Kidd, Huff and Novak",HR,INV-35313,44836.44,2025-04-25 13:01:00,Timothy K.,False,
T105030,V1104,Campbell Ltd,IT,INV-49358,170390.1,2025-04-25 13:28:00,Sheri W.,False,
T103664,V1080,Fleming Ltd,Operations,INV-85292,24498.46,2025-04-25 13:36:00,Ronald M.,False,
T101294,V1053,Barrera-Martin,HR,INV-83566,59781.53,2025-04-25 13:47:00,Gerald P.,False,
T103503,V1139,Oconnell Inc,HR,INV-93842,79899.89,2025-04-25 13:57:00,Julie M.,False,
T102136,V1113,Contreras-Travis,Legal,INV-10320,17494.18,2025-04-25 16:01:00,Joanna H.,False,
T101244,V1080,Fleming Ltd,HR,INV-59628,33474.4,2025-04-25 16:35:00,Amber G.,False,
T104464,V1113,Contreras-Travis,IT,INV-93505,28790.79,2025-04-25 17:09:00,Sharon G.,False,
T104959,V1009,"Martinez, Nielsen and Miller",Legal,INV-38698,5271.17,2025-04-25 18:54:00,Mary G.,False,
T104876,V1134,"Williams, Crane and Walker",IT,INV-44060,71260.21,2025-04-28 07:17:00,William H.,False,
T100423,V1094,"Lee, Williams and Graham",Operations,INV-97562,15738.55,2025-04-28 08:32:00,Mariah B.,False,
T104436,V1073,"Walters, Baker and Freeman",Legal,INV-60864,40850.92,2025-04-28 09:02:00,Ashley M.,False,
T100058,V1011,Stanley LLC,Facilities,INV-10942,16065.61,2025-04-28 09:37:00,Glenda H.,False,
T105880,V1001,Rhodes PLC,Legal,INV-72747,103411.31,2025-04-28 09:47:00,Kelly S.,False,
T106135,V1024,Conner Group,HR,INV-30380,28894.95,2025-04-28 11:08:00,Sabrina R.,True,statistical_outlier
T100260,V1053,Barrera-Martin,Legal,INV-85392,152644.6,2025-04-28 11:43:00,Rachel M.,False,
T100027,V1139,Oconnell Inc,Procurement,INV-51347,127687.32,2025-04-28 12:52:00,Caitlyn B.,False,
T100060,V1087,Bailey-Hoover,Procurement,INV-53309,6563.24,2025-04-28 13:04:00,Christopher W.,False,
T102044,V1062,Donovan-Harris,Marketing,INV-78389,55186.77,2025-04-28 13:05:00,Lindsey J.,False,
T104886,V1073,"Walters, Baker and Freeman",IT,INV-31840,35869.24,2025-04-28 13:26:00,Paul H.,False,
T104767,V1112,Grant Inc,Marketing,INV-25216,69079.05,2025-04-28 14:45:00,Andrea M.,False,
T101544,V1012,Delacruz Group,HR,INV-47247,29522.06,2025-04-28 15:15:00,Tonya V.,False,
T105664,V1035,Dennis Inc,Procurement,INV-28596,37840.23,2025-04-28 15:29:00,Alyssa W.,False,
T100326,V1033,Koch-Decker,Legal,INV-56179,141423.89,2025-04-28 15:38:00,Tammy J.,False,
T101510,V1052,Martin Group,Procurement,INV-45382,48049.47,2025-04-28 15:52:00,David S.,False,
T104115,V1011,Stanley LLC,IT,INV-71863,77989.01,2025-04-28 15:59:00,David C.,False,
T102361,V1104,Campbell Ltd,Procurement,INV-71636,30193.65,2025-04-28 16:11:00,Ryan C.,False,
T105180,V1134,"Williams, Crane and Walker",Operations,INV-46394,91952.4,2025-04-28 16:59:00,Sandra H.,False,
T105907,V1012,Delacruz Group,Legal,INV-40083,21998.84,2025-04-28 17:21:00,Gregory P.,False,
T101448,V1054,Baker-Bowers,Legal,INV-31206,4305.79,2025-04-28 17:28:00,Jessica W.,False,
T104668,V1034,Allen PLC,Legal,INV-43073,95386.11,2025-04-28 17:36:00,Sandra J.,False,
T105411,V1069,"Riggs, Roman and Rice",Facilities,INV-51182,121996.57,2025-04-29 07:05:00,Nicholas H.,False,
T104109,V1134,"Williams, Crane and Walker",IT,INV-75769,50198.98,2025-04-29 07:13:00,Deanna P.,False,
T101216,V1112,Grant Inc,IT,INV-44619,38754.88,2025-04-29 08:29:00,Tyler R.,False,
T102432,V1050,Ramos PLC,Procurement,INV-79246,79393.98,2025-04-29 08:45:00,Cheryl P.,False,
T100755,V1113,Contreras-Travis,HR,INV-29795,25464.05,2025-04-29 09:04:00,James F.,False,
T105311,V1134,"Williams, Crane and Walker",Operations,INV-72566,36345.87,2025-04-29 09:25:00,Victor P.,False,
T103563,V1045,Davis Group,Operations,INV-80849,19189.24,2025-04-29 10:03:00,Samantha R.,False,
T103710,V1139,Oconnell Inc,IT,INV-28481,62097.59,2025-04-29 10:42:00,Ronald H.,False,
T104870,V1050,Ramos PLC,Operations,INV-71566,24769.81,2025-04-29 11:24:00,Maria H.,False,
T103788,V1126,Freeman LLC,IT,INV-72495,18819.21,2025-04-29 11:28:00,Sandra B.,False,
T102089,V1115,"Griffin, Moore and Hensley",Operations,INV-94498,38028.29,2025-04-29 11:53:00,Elizabeth B.,False,
T103218,V1120,Mccarthy Inc,Facilities,INV-99320,12347.18,2025-04-29 11:56:00,David S.,False,
T103606,V1116,Larsen LLC,HR,INV-82478,49753.11,2025-04-29 12:19:00,Regina G.,False,
T101634,V1080,Fleming Ltd,Marketing,INV-34832,19358.94,2025-04-29 12:34:00,Rebecca Y.,False,
T103671,V1069,"Riggs, Roman and Rice",IT,INV-25127,73318.37,2025-04-29 14:29:00,Nicholas R.,False,
T105210,V1088,Johnson and Sons,Facilities,INV-41520,58412.41,2025-04-29 14:51:00,Steven H.,False,
T105029,V1062,Donovan-Harris,IT,INV-87449,40790.06,2025-04-29 14:59:00,Ann C.,False,
T103539,V1069,"Riggs, Roman and Rice",HR,INV-23922,122782.79,2025-04-29 15:06:00,George L.,False,
T104846,V1067,Ibarra-Suarez,Operations,INV-89123,17939.0,2025-04-29 15:14:00,Lawrence B.,False,
T100852,V1062,Donovan-Harris,Marketing,INV-92543,15686.93,2025-04-29 15:51:00,Joseph A.,False,
T100785,V1034,Allen PLC,Procurement,INV-54642,144959.08,2025-04-29 15:53:00,Edward R.,False,
T105092,V1050,Ramos PLC,IT,INV-50827,33926.15,2025-04-29 16:03:00,Christian B.,False,
T104782,V1086,Garrison and Sons,Facilities,INV-49366,11194.47,2025-04-29 16:12:00,Tammy B.,False,
T101728,V1139,Oconnell Inc,Procurement,INV-57089,63505.18,2025-04-29 16:43:00,Natalie S.,False,
T103740,V1115,"Griffin, Moore and Hensley",IT,INV-97552,37173.36,2025-04-29 16:56:00,Latoya B.,False,
T103312,V1113,Contreras-Travis,HR,INV-26558,25025.2,2025-04-29 17:06:00,Krista T.,False,
T101388,V1121,Daniels-Perry,IT,INV-58422,33837.8,2025-04-29 18:04:00,Eric G.,False,
T100314,V1012,Delacruz Group,HR,INV-43289,22410.48,2025-04-29 18:29:00,Sierra S.,False,
T100005,V1139,Oconnell Inc,Operations,INV-13478,120770.99,2025-04-30 09:32:00,John T.,False,
T102593,V1039,"Santos, Kim and Holmes",IT,INV-14822,4055.69,2025-04-30 10:31:00,Karen S.,False,
T105186,V1062,Donovan-Harris,Procurement,INV-33513,25011.54,2025-04-30 10:47:00,Rachel M.,False,
T100645,V1052,Martin Group,Procurement,INV-64172,169514.35,2025-04-30 11:03:00,Jacob C.,False,
T100480,V1034,Allen PLC,Facilities,INV-50562,70607.61,2025-04-30 12:34:00,Anthony A.,False,
T100711,V1045,Davis Group,HR,INV-85511,10757.55,2025-04-30 12:52:00,Steven B.,False,
T101991,V1104,Campbell Ltd,Procurement,INV-14833,22778.06,2025-04-30 12:59:00,Anthony M.,False,
T101389,V1137,Marshall LLC,HR,INV-37102,15185.15,2025-04-30 13:02:00,Kimberly A.,False,
T101574,V1001,Rhodes PLC,Facilities,INV-11930,39152.14,2025-04-30 13:05:00,Kevin T.,False,
T105761,V1107,Riggs PLC,Marketing,INV-76433,15668.23,2025-04-30 13:36:00,Allen L.,False,
T101796,V1043,"Young, Caldwell and Lewis",IT,INV-35369,36428.29,2025-04-30 13:45:00,Scott B.,False,
T100293,V1088,Johnson and Sons,Legal,INV-63841,96895.23,2025-04-30 13:54:00,Heather J.,False,
T104646,V1050,Ramos PLC,Legal,INV-28045,60466.7,2025-04-30 14:09:00,William L.,False,
T106066,V1072,Campbell-Clark,Legal,INV-45133,20000.0,2025-04-30 14:20:00,David K.,True,round_dollar
T100987,V1000,"Rodriguez, Figueroa and Sanchez",IT,INV-93354,1541.47,2025-04-30 14:34:00,Brandi M.,False,
T105739,V1069,"Riggs, Roman and Rice",Facilities,INV-52247,137856.34,2025-04-30 14:53:00,Robert J.,False,
T104546,V1038,"Campos, Vaughn and Marquez",Procurement,INV-20408,9484.85,2025-04-30 15:13:00,Kari R.,False,
T101933,V1137,Marshall LLC,HR,INV-61127,6467.26,2025-04-30 15:24:00,Anthony M.,False,
T102711,V1104,Campbell Ltd,Operations,INV-82432,29992.86,2025-04-30 15:33:00,Troy S.,False,
T105972,V1025,James-Ferrell,Marketing,INV-83142,28694.4,2025-04-30 15:34:00,Shawn S.,False,
T103362,V1113,Contreras-Travis,Procurement,INV-60540,66929.93,2025-04-30 16:35:00,Joanne C.,False,
T102631,V1067,Ibarra-Suarez,Operations,INV-96471,15726.62,2025-04-30 16:55:00,Nicole L.,False,
T103795,V1086,Garrison and Sons,Legal,INV-74673,16510.16,2025-04-30 18:03:00,Matthew V.,False,
T101212,V1052,Martin Group,Procurement,INV-98032,107356.11,2025-05-01 07:00:00,Kelli B.,False,
T103738,V1050,Ramos PLC,IT,INV-73469,88812.33,2025-05-01 07:40:00,Elizabeth M.,False,
T103801,V1033,Koch-Decker,Marketing,INV-73307,95816.98,2025-05-01 08:20:00,Paul H.,False,
T104332,V1050,Ramos PLC,Operations,INV-56802,74784.88,2025-05-01 09:20:00,Cynthia P.,False,
T101885,V1069,"Riggs, Roman and Rice",HR,INV-87353,161228.66,2025-05-01 10:27:00,Alexandria F.,False,
T101511,V1007,Davis Inc,Marketing,INV-59923,22469.49,2025-05-01 10:35:00,Stephen L.,False,
T104697,V1118,Nelson LLC,Marketing,INV-10255,29297.48,2025-05-01 10:44:00,Susan D.,False,
T100086,V1011,Stanley LLC,Procurement,INV-84668,91817.06,2025-05-01 11:25:00,Amber K.,False,
T104969,V1121,Daniels-Perry,Marketing,INV-61949,67516.08,2025-05-01 11:31:00,Raymond A.,False,
T104589,V1086,Garrison and Sons,Marketing,INV-38364,7267.44,2025-05-01 11:33:00,Jennifer T.,False,
T105595,V1134,"Williams, Crane and Walker",Operations,INV-28857,28637.25,2025-05-01 11:35:00,Robert T.,False,
T103925,V1074,Davis Group,Facilities,INV-67219,18956.91,2025-05-01 11:54:00,Erica K.,False,
T105518,V1076,Martin-Ramos,Legal,INV-14940,14214.34,2025-05-01 12:17:00,Manuel P.,False,
T104994,V1001,Rhodes PLC,Legal,INV-50543,104239.31,2025-05-01 12:50:00,Evan B.,False,
T102290,V1080,Fleming Ltd,Marketing,INV-38574,66168.88,2025-05-01 12:59:00,Eric W.,False,
T104010,V1113,Contreras-Travis,Operations,INV-27261,17270.35,2025-05-01 13:24:00,Jacob C.,False,
T102819,V1075,Smith and Sons,Procurement,INV-65868,12075.09,2025-05-01 13:32:00,Tyrone J.,False,
T103608,V1107,Riggs PLC,Marketing,INV-95184,13266.36,2025-05-01 13:44:00,Alexis H.,False,
T104636,V1001,Rhodes PLC,Legal,INV-57227,52714.57,2025-05-01 14:05:00,Dale J.,False,
T102688,V1033,Koch-Decker,Facilities,INV-50107,121869.76,2025-05-01 14:25:00,William B.,False,
T105144,V1025,James-Ferrell,Marketing,INV-60407,15798.58,2025-05-01 14:41:00,Gerald W.,False,
T100148,V1075,Smith and Sons,IT,INV-39444,7644.1,2025-05-01 14:43:00,Charles H.,False,
T101245,V1112,Grant Inc,Marketing,INV-68220,66135.82,2025-05-01 15:05:00,Kenneth D.,False,
T104971,V1011,Stanley LLC,Facilities,INV-90028,50904.6,2025-05-01 15:18:00,Michelle B.,False,
T103938,V1088,Johnson and Sons,IT,INV-54544,24308.33,2025-05-01 15:23:00,Jennifer B.,False,
T103575,V1043,"Young, Caldwell and Lewis",Procurement,INV-83905,23574.46,2025-05-01 15:31:00,Rachel K.,False,
T101488,V1115,"Griffin, Moore and Hensley",Facilities,INV-44787,16383.96,2025-05-01 15:47:00,Margaret C.,False,
T100538,V1011,Stanley LLC,HR,INV-58015,100657.44,2025-05-01 15:49:00,Amy M.,False,
T105535,V1115,"Griffin, Moore and Hensley",Operations,INV-79046,51054.09,2025-05-01 15:54:00,Taylor S.,False,
T100671,V1118,Nelson LLC,HR,INV-25495,58577.07,2025-05-01 17:03:00,Kayla V.,False,
T100668,V1033,Koch-Decker,Legal,INV-44995,52156.74,2025-05-01 17:28:00,Elizabeth M.,False,
T105041,V1033,Koch-Decker,Marketing,INV-83499,127495.8,2025-05-01 17:59:00,Susan Y.,False,
T105933,V1011,Stanley LLC,Operations,INV-23527,76138.67,2025-05-01 19:15:00,James H.,False,
T101900,V1087,Bailey-Hoover,Operations,INV-45291,4204.49,2025-05-02 07:45:00,Amanda S.,False,
T105596,V1088,Johnson and Sons,Facilities,INV-52611,110051.3,2025-05-02 08:57:00,April H.,False,
T103541,V1134,"Williams, Crane and Walker",Facilities,INV-60342,66188.26,2025-05-02 09:06:00,Carrie J.,False,
